debs_symbol,yahoo_ticker,exchange,status,shortName,longName,sector,industry,country,city,currency,quoteType,marketCap,fullTimeEmployees,website,isin_yf
620440.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0006204407
620200.ETR,SZG.F,ETR,ok_isin,SALZGITTER AG                 I,Salzgitter AG,Basic Materials,Steel,Germany,Salzgitter,EUR,EQUITY,2912601088,23331,https://www.salzgitter-ag.com/de,DE0006202005
622340.ETR,PCZ.DE,ETR,ok_isin,ProCredit Holding AG          N,ProCredit Holding AG,Financial Services,Banks - Diversified,Germany,Frankfurt am Main,EUR,EQUITY,486501568,4558,https://www.procredit-holding.com,DE0006223407
621993.ETR,JUN3.F,ETR,ok_isin,JUNGHEINRICH AG               I,Jungheinrich Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,Hamburg,EUR,EQUITY,2525520128,20856,https://www.jungheinrich.com,DE0006219934
621468.ETR,MLL.DE,ETR,ok_isin,MUELLER-LILA LOG. INH ON,Müller - Die lila Logistik SE,Industrials,Integrated Freight & Logistics,Germany,Besigheim,EUR,EQUITY,36119104,2037,https://www.lila-logistik.com/de,DE0006214687
628656.ETR,O4B.DE,ETR,ok_isin,OVB Holding AG                I,OVB Holding AG,Financial Services,Capital Markets,Germany,Cologne,EUR,EQUITY,266499584,906,https://www.ovb.eu,DE0006286560
608340.ETR,HBH.DE,ETR,ok_isin,Hornbach Holding AG&Co.KGaA   I,HORNBACH Holding AG & Co. KGaA,Consumer Cyclical,Home Improvement Retail,Germany,Bornheim,EUR,EQUITY,1323115776,25936,https://www.hornbach-holding.de,DE0006083405
623100.ETR,IFX.DE,ETR,ok_isin,INFINEON TECHNOLOGIES AG      N,Infineon Technologies AG,Technology,Semiconductors,Germany,Neubiberg,EUR,EQUITY,76384583680,56500,https://www.infineon.com,DE0006231004
633500.ETR,KRN.DE,ETR,ok_isin,KRONES AG                     I,Krones AG,Industrials,Specialty Industrial Machinery,Germany,Neutraubling,EUR,EQUITY,3576335616,21299,https://www.krones.com,DE0006335003
622360.ETR,ITN.DE,ETR,ok_isin,INTERTAINMENT AG              I,Intertainment AG,Communication Services,Entertainment,Germany,Feldafing,EUR,EQUITY,5133508,,https://www.intertainment.de,DE0006223605
629200.ETR,KSB.DE,ETR,ok_isin,KSB SE & Co. KGaA             I,KSB SE & Co. KGaA,Industrials,Specialty Industrial Machinery,Germany,Frankenthal,EUR,EQUITY,1670765952,16838,https://www.ksb.com,DE0006292006
632305.ETR,ANDR.VI,ETR,ok_isin,Andritz AG,Andritz AG,Industrials,Specialty Industrial Machinery,Austria,Graz,EUR,EQUITY,7330310144,30487,https://www.andritz.com,AT0000730007
630500.ETR,DEZ.DE,ETR,ok_isin,DEUTZ AG                      I,DEUTZ Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,Cologne,EUR,EQUITY,1538592128,6014,https://www.deutz.com,DE0006305006
629203.ETR,KSB3.DE,ETR,ok_isin,KSB SE & Co. KGaA             I,KSB SE & Co. KGaA,Industrials,Specialty Industrial Machinery,Germany,Frankenthal,EUR,EQUITY,1441342080,16838,https://www.ksb.com,DE0006292030
633835.ETR,SJM,ETR,ok_isin,The J.M. Smucker Company,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,United States,Orrville,USD,EQUITY,12937907200,,https://www.jmsmucker.com,US8326964058
645290.ETR,NEM.DE,ETR,ok_isin,Nemetschek SE                 I,Nemetschek SE,Technology,Software - Application,Germany,Munich,EUR,EQUITY,7184197120,4089,https://www.nemetschek.com,DE0006452907
645000.ETR,LPK.DE,ETR,ok_isin,LPKF Laser & Electronics SE   I,LPKF Laser & Electronics SE,Industrials,Specialty Industrial Machinery,Germany,Garbsen,EUR,EQUITY,336827520,727,https://www.lpkf.com,DE0006450000
646450.ETR,LEI.F,ETR,ok_isin,LEIFHEIT AG                   I,Leifheit Aktiengesellschaft,Consumer Defensive,Household & Personal Products,Germany,Nassau,EUR,EQUITY,119651240,873,https://www.leifheit-group.com,DE0006464506
645932.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0006459324
656990.ETR,MLP.F,ETR,ok_isin,MLP SE                        I,MLP SE,Financial Services,Asset Management,Germany,Wiesloch,EUR,EQUITY,810655104,2539,https://mlp-se.com,DE0006569908
656940.ETR,ALG.DE,ETR,ok_isin,ALBIS LEASING AG              I,ALBIS Leasing AG,Financial Services,Credit Services,Germany,Hamburg,EUR,EQUITY,66553652,93,https://www.albis-leasing.de,DE0006569403
657710.ETR,NN6.F,ETR,ok_isin,NanoRepro AG                  I,NanoRepro AG,Healthcare,Diagnostics & Research,Germany,Marburg,EUR,EQUITY,26361746,20,https://www.nanorepro.com,DE0006577109
659510.ETR,MED.DE,ETR,ok_isin,MEDICLIN AG                   I,MEDICLIN Aktiengesellschaft,Healthcare,Medical Care Facilities,Germany,Offenburg,EUR,EQUITY,191900000,7416,https://www.mediclin.de,DE0006595101
658080.ETR,MUM.DE,ETR,ok_isin,Mensch u. Maschine Software SEI,Mensch und Maschine Software SE,Technology,Software - Application,Germany,Starnberg,EUR,EQUITY,607604416,1192,https://www.mum.de,DE0006580806
657800.ETR,KWG.DE,ETR,ok_isin,KHD Humboldt Wedag Intl AG    I,KHD Humboldt Wedag International AG,Industrials,Industrial Distribution,Germany,Cologne,EUR,EQUITY,92945680,1016,https://www.khd.com,DE0006578008
660200.ETR,G1A.F,ETR,ok_isin,GEA Group AG                  I,GEA Group Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,Düsseldorf,EUR,EQUITY,10289064960,19670,https://www.gea.com,DE0006602006
659990.ETR,MRK.DE,ETR,ok_isin,MERCK KGAA                    I,Merck KGaA,Healthcare,Drug Manufacturers - Specialty & Generic,Germany,Darmstadt,EUR,EQUITY,61608026112,59077,https://www.emdgroup.com,DE0006599905
660500.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0006605009
662720.ETR,MUB.DE,ETR,ok_isin,MUEHLBAUER HOLD.AG O.N.,Mühlbauer Holding AG,Technology,Computer Hardware,Germany,Roding,EUR,EQUITY,567673664,3969,https://www.muehlbauer.de,DE0006627201
661830.ETR,CHG.DE,ETR,ok_isin,CHAPTERS Group AG             I,CHAPTERS Group AG,Technology,Information Technology Services,Germany,Hamburg,EUR,EQUITY,947725568,1300,https://www.chaptersgroup.com,DE0006618309
662541.ETR,DKS,ETR,ok_isin,Dick's Sporting Goods Inc,"DICK'S Sporting Goods, Inc.",Consumer Cyclical,Specialty Retail,United States,Coraopolis,USD,EQUITY,18401722368,31600,https://www.dickssportinggoods.com,US2533931026
663200.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0006632003
665610.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0006656101
663244.ETR,WYNN,ETR,ok_isin,"Wynn Resorts, Limited","Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,United States,Las Vegas,USD,EQUITY,10347536384,28500,https://www.wynnresorts.com,US9831341071
692650.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0006926504
676650.ETR,NDA.DE,ETR,ok_isin,Aurubis AG                    I,Aurubis AG,Industrials,Metal Fabrication,Germany,Hamburg,EUR,EQUITY,7614134784,7239,https://www.aurubis.com,DE0006766504
691660.ETR,PFV.F,ETR,ok_isin,PFEIFFER VACUUM TECHNOLOGY AG I,Pfeiffer Vacuum Technology AG,Industrials,Specialty Industrial Machinery,Germany,Aßlar,EUR,EQUITY,1616322560,3809,https://group.pfeiffer-vacuum.com,DE0006916604
696780.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0006967805
694280.ETR,PZS.DE,ETR,ok_isin,Scherzer & Co. AG             I,Scherzer & Co. AG,Financial Services,Asset Management,Germany,Cologne,EUR,EQUITY,72173824,3,https://www.scherzer-ag.de,DE0006942808
696960.ETR,PUM.DE,ETR,ok_isin,PUMA SE                       I,PUMA SE,Consumer Cyclical,Footwear & Accessories,Germany,Herzogenaurach,EUR,EQUITY,4235200512,20000,https://www.about.puma.com,DE0006969603
696800.ETR,PWO.F,ETR,ok_isin,PWO AG                        I,PWO AG,Consumer Cyclical,Auto Parts,Germany,Oberkirch,EUR,EQUITY,69375000,3286,https://www.pwo-group.com,DE0006968001
703000.ETR,RHM.DE,ETR,ok_isin,RHEINMETALL AG                I,Rheinmetall AG,Industrials,Aerospace & Defense,Germany,Düsseldorf,EUR,EQUITY,50954203136,28815,https://www.rheinmetall.com,DE0007030009
697250.ETR,PBY.SG,ETR,ok_isin,publity AG,Publity AG,,,Germany,Frankfurt am Main,EUR,EQUITY,13844,17,https://www.publity.org/de,DE0006972508
663668.ETR,VQT.HM,ETR,ok_isin,Envirotainer AG               N,Envirotainer AG,Industrials,Specialty Industrial Machinery,Germany,Würzburg,EUR,EQUITY,383316288,99,https://www.va-q-tec.com,DE0006636681
701080.ETR,RAA.DE,ETR,ok_isin,RATIONAL AG                   I,RATIONAL Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,Landsberg am Lech,EUR,EQUITY,7543994880,2887,https://www.rational-online.com,DE0007010803
700890.ETR,RTC.DE,ETR,ok_isin,REALTECH AG                   I,RealTech AG,Technology,Information Technology Services,Germany,Leimen,EUR,EQUITY,6031930,69,https://www.realtech.com,DE0007008906
704230.ETR,RHK.DE,ETR,ok_isin,RHOEN-KLINIKUM AG             I,RHÖN-KLINIKUM Aktiengesellschaft,Healthcare,Medical Care Facilities,Germany,Bad Neustadt an der Saale,EUR,EQUITY,863506240,19184,https://www.rhoen-klinikum-ag.com,DE0007042301
703712.ETR,RWE.DE,ETR,ok_isin,RWE AG                        I,RWE Aktiengesellschaft,Utilities,Utilities - Diversified,Germany,Essen,EUR,EQUITY,42418520064,19969,https://www.rwe.com,DE0007037129
716460.ETR,SAP.DE,ETR,ok_isin,SAP SE                        I,SAP SE,Technology,Software - Application,Germany,Walldorf,EUR,EQUITY,179500531712,112019,https://www.sap.com,DE0007164600
710000.ETR,MBG.DE,ETR,ok_isin,Mercedes-Benz Group AG        N,Mercedes-Benz Group AG,Consumer Cyclical,Auto Manufacturers,Germany,Stuttgart,EUR,EQUITY,44817412096,152528,https://group.mercedes-benz.com,DE0007100000
707400.ETR,KWS.DE,ETR,ok_isin,KWS SAAT SE & Co. KGaA        I,KWS SAAT SE & Co. KGaA,Basic Materials,Agricultural Inputs,Germany,Einbeck,EUR,EQUITY,2385900032,4957,https://www.kws.com,DE0007074007
720190.ETR,SIS.DE,ETR,ok_isin,First Sensor AG               I,First Sensor AG,Technology,Semiconductor Equipment & Materials,Germany,Berlin,EUR,EQUITY,542771072,538,https://www.first-sensor.com,DE0007201907
716560.ETR,SRT.F,ETR,ok_isin,SARTORIUS AG                  I,Sartorius Aktiengesellschaft,Healthcare,Medical Instruments & Supplies,Germany,Göttingen,EUR,EQUITY,11614595072,14279,https://www.sartorius.com,DE0007165607
716563.ETR,SRT3.DE,ETR,ok_isin,SARTORIUS AG                  V,Sartorius Aktiengesellschaft,Healthcare,Medical Instruments & Supplies,Germany,Göttingen,EUR,EQUITY,14611464192,14279,https://www.sartorius.com,DE0007165631
723132.ETR,SIX2.F,ETR,ok_isin,Sixt SE                       I,Sixt SE,Industrials,Rental & Leasing Services,Germany,Pullach,EUR,EQUITY,3370533376,8178,https://www.sixt.com,DE0007231326
719350.ETR,SKB.F,ETR,ok_isin,Koenig & Bauer AG             I,Koenig & Bauer AG,Industrials,Specialty Industrial Machinery,Germany,Würzburg,EUR,EQUITY,140460656,5434,https://www.koenig-bauer.com,DE0007193500
720370.ETR,SHF.DE,ETR,ok_isin,SNP Schnei.Neureith.&Partn.SE I,SNP Schneider-Neureither & Partner SE,Technology,Information Technology Services,Germany,Heidelberg,EUR,EQUITY,584603456,1668,https://www.snpgroup.com,DE0007203705
722900.ETR,SWA.DE,ETR,ok_isin,Schloss Wachenheim AG         I,Schloss Wachenheim AG,Consumer Defensive,Beverages - Wineries & Distilleries,Germany,Trier,EUR,EQUITY,110088000,1778,https://www.schloss-wachenheim.com,DE0007229007
723530.ETR,SGL.DE,ETR,ok_isin,SGL CARBON SE                 I,SGL Carbon SE,Basic Materials,Chemicals,Germany,Wiesbaden,EUR,EQUITY,457293440,3577,https://www.sglcarbon.com,DE0007235301
725753.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0007257537
723133.ETR,SIX3.DE,ETR,ok_isin,Sixt SE                       I,Sixt SE,Industrials,Rental & Leasing Services,Germany,Pullach,EUR,EQUITY,2840073216,8178,https://www.sixt.com,DE0007231334
723610.ETR,SIE.DE,ETR,ok_isin,SIEMENS AG                    N,Siemens Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,Munich,EUR,EQUITY,205711900672,303061,https://www.siemens.com,DE0007236101
725750.ETR,CEC.F,ETR,ok_isin,CECONOMY AG                   I,Ceconomy AG,Consumer Cyclical,Specialty Retail,Germany,Düsseldorf,EUR,EQUITY,1923901568,30630,https://www.ceconomy.de,DE0007257503
727650.ETR,YSN.DE,ETR,ok_isin,SECUNET SECURITY NETWORKS AG  I,secunet Security Networks Aktiengesellschaft,Technology,Software - Infrastructure,Germany,Essen,EUR,EQUITY,1060998336,1133,https://www.secunet.com,DE0007276503
731400.ETR,HDD.DE,ETR,ok_isin,HEIDELBERGER DRUCKMASCHINEN AGI,Heidelberger Druckmaschinen Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,Heidelberg,EUR,EQUITY,418766784,9448,https://www.heidelberg.com,DE0007314007
727950.ETR,SPM.HM,ETR,ok_isin,SPLENDID MEDIEN AG            I,Splendid Medien AG,,,Germany,Cologne,EUR,EQUITY,11633745,11,https://www.splendidmedien.com,DE0007279507
729700.ETR,SZU.F,ETR,ok_isin,SUEDZUCKER AG                 I,Südzucker AG,Consumer Defensive,Packaged Foods,Germany,Mannheim,EUR,EQUITY,2376693760,18991,https://www.suedzuckergroup.com,DE0007297004
727413.ETR,STO3.F,ETR,ok_isin,Sto SE & Co. KGaA             I,Sto SE & Co. KGaA,Industrials,Building Products & Equipment,Germany,Stühlingen,EUR,EQUITY,615580544,5147,https://www.sto.de,DE0007274136
744600.ETR,TTK.DE,ETR,ok_isin,TAKKT AG                      I,TAKKT AG,Industrials,Business Equipment & Supplies,Germany,Stuttgart,EUR,EQUITY,148566592,1982,https://www.takkt.de,DE0007446007
749399.ETR,SAX.F,ETR,ok_isin,STROEER SE + CO. KGAA,Ströer SE & Co. KGaA,Communication Services,Advertising Agencies,Germany,Cologne,EUR,EQUITY,2063859968,11292,https://www.stroeer.de,DE0007493991
750000.ETR,TKA.DE,ETR,ok_isin,thyssenkrupp AG               I,thyssenkrupp AG,Industrials,Conglomerates,Germany,Essen,EUR,EQUITY,7694491648,90916,https://www.thyssenkrupp.com,DE0007500001
748020.ETR,DEQ.DE,ETR,ok_isin,DEUTSCHE EUROSHOP AG          N,Deutsche EuroShop AG,Real Estate,Real Estate Services,Germany,Hamburg,EUR,EQUITY,1399746432,7,https://www.deutsche-euroshop.de/Home-en,DE0007480204
750750.ETR,WSU.DE,ETR,ok_isin,WashTec AG                    I,WashTec AG,Industrials,Specialty Industrial Machinery,Germany,Augsburg,EUR,EQUITY,507268128,1874,https://www.washtec.de,DE0007507501
746100.ETR,TPE.DE,ETR,ok_isin,PVA TePla AG                  I,PVA TePla AG,Industrials,Specialty Industrial Machinery,Germany,Wettenberg,EUR,EQUITY,660058112,1003,https://www.pvatepla.com,DE0007461006
744850.ETR,IVU.DE,ETR,ok_isin,IVU TRAFFIC TECHNOLOGIES  AG  I,IVU Traffic Technologies AG,Technology,Software - Application,Germany,Berlin,EUR,EQUITY,398591232,1077,https://www.ivu.com,DE0007448508
750100.ETR,TTO.DE,ETR,ok_isin,TTL Beteiligungs-u.Grundbes.AGI,TTL Beteiligungs- und Grundbesitz-AG,Real Estate,Real Estate Services,Germany,Munich,EUR,EQUITY,3516012,2,https://www.ttl-ag.de,DE0007501009
755150.ETR,UZU.F,ETR,ok_isin,Uzin Utz SE                   I,Uzin Utz SE,Basic Materials,Specialty Chemicals,Germany,Ulm,EUR,EQUITY,296605952,1599,https://www.uzin-utz.com,DE0007551509
753718.ETR,ZBH,ETR,ok_isin,"Zimmer Biomet Holdings, Inc.","Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,United States,Warsaw,USD,EQUITY,17812090880,17000,https://www.zimmerbiomet.com,US98956P1021
756857.ETR,F3C.DE,ETR,ok_isin,SFC Energy AG                 I,SFC Energy AG,Industrials,Electrical Equipment & Parts,Germany,Brunnthal,EUR,EQUITY,339956480,499,https://www.sfc.com,DE0007568578
761210.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0007612103
766149.ETR,COR,ETR,ok_isin,"Cencora, Inc.","Cencora, Inc.",Healthcare,Medical Distribution,United States,Conshohocken,USD,EQUITY,60537671680,47000,https://www.cencora.com,US03073E1055
757142.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0007571424
766400.ETR,VOW.DE,ETR,ok_isin,VOLKSWAGEN AG                 I,Volkswagen AG,Consumer Cyclical,Auto Manufacturers,Germany,Wolfsburg,EUR,EQUITY,37045719040,594022,https://www.volkswagen-group.com,DE0007664005
764959.ETR,PRU,ETR,ok_isin,"Prudential Financial, Inc.","Prudential Financial, Inc.",Financial Services,Insurance - Life,United States,Newark,USD,EQUITY,42335457280,36607,https://www.prudential.com,US7443201022
783057.ETR,4DS.F,ETR,ok_isin,DALDRUP & SOEHNE AG           I,Daldrup & Söhne Aktiengesellschaft,Energy,Oil & Gas Drilling,Germany,Grünwald,EUR,EQUITY,141281120,157,https://www.daldrup.eu,DE0007830572
766403.ETR,VOW3.DE,ETR,ok_isin,VOLKSWAGEN AG                 V,Volkswagen AG,Consumer Cyclical,Auto Manufacturers,Germany,Wolfsburg,EUR,EQUITY,36323856384,594022,https://www.volkswagen-group.com,DE0007664039
765723.ETR,VIB3.F,ETR,ok_isin,VILLEROY & BOCH AG            I,Villeroy & Boch AG,Industrials,Building Products & Equipment,Germany,Mettlach,EUR,EQUITY,420341152,11028,https://www.villeroyboch-group.com,DE0007657231
783078.ETR,IS8.HM,ETR,ok_isin,ifa systems AG                I,ifa systems AG,Healthcare,Health Information Services,Germany,Frechen,EUR,EQUITY,4950000,73,https://www.ifasystems.de,DE0007830788
766710.ETR,VOS.F,ETR,ok_isin,VOSSLOH AG                    I,Vossloh AG,Industrials,Railroads,Germany,Werdohl,EUR,EQUITY,1137983104,5588,https://www.vossloh.com,DE0007667107
784686.ETR,V6C.DE,ETR,ok_isin,Viscom SE                     I,Viscom SE,Technology,Scientific & Technical Instruments,Germany,Hanover,EUR,EQUITY,43092540,423,https://www.viscom.com,DE0007846867
785602.ETR,ZIL2.F,ETR,ok_isin,ElringKlinger AG              N,ElringKlinger AG,Consumer Cyclical,Auto Parts,Germany,Dettingen an der Erms,EUR,EQUITY,303177568,8542,https://www.elringklinger.com,DE0007856023
789617.ETR,BIIB,ETR,ok_isin,Biogen Inc.,Biogen Inc.,Healthcare,Drug Manufacturers - General,United States,Cambridge,USD,EQUITY,29548093440,7500,https://www.biogen.com,US09062X1037
785747.ETR,KA8.DE,ETR,ok_isin,Klassik Radio AG              N,Klassik Radio AG,Communication Services,Broadcasting,Germany,Augsburg,EUR,EQUITY,14475000,66,https://www.klassikradio.de,DE0007857476
794796.ETR,BT-A.L,ETR,ok_isin,BT GROUP PLC ORD 5P,BT Group plc,Communication Services,Telecom Services,United Kingdom,London,GBp,EQUITY,19943729152,77200,https://www.bt.com,GB0030913577
823212.ETR,LHA.DE,ETR,ok_isin,DEUTSCHE LUFTHANSA AG         V,Deutsche Lufthansa AG,Industrials,Airlines,Germany,Cologne,EUR,EQUITY,10890546176,103406,https://www.lufthansagroup.com,DE0008232125
805100.ETR,WUW.DE,ETR,ok_isin,WUESTENROT+WUERTT.AG O.N.,Wüstenrot & Württembergische AG,Financial Services,Insurance - Life,Germany,Kornwestheim,EUR,EQUITY,1370620928,5513,https://www.ww-ag.com,DE0008051004
801900.ETR,PBB.DE,ETR,ok_isin,Deutsche Pfandbriefbank AG    I,Deutsche Pfandbriefbank AG,Financial Services,Mortgage Finance,Germany,Garching bei Munchen,EUR,EQUITY,471201472,1148,https://www.pfandbriefbank.com,DE0008019001
813135.ETR,AMI.DE,ETR,ok_isin,medondo holding AG            I,medondo holding AG,Technology,Information Technology Services,Germany,Munich,EUR,EQUITY,3943768,,https://holding.medondo.com,DE0008131350
804100.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE0008041005
814820.ETR,MBK.DE,ETR,ok_isin,MERKUR PRIVATBANK KGaA        I,Merkur PrivatBank KgaA,Financial Services,Banks - Regional,Germany,Munich,EUR,EQUITY,85566248,532,https://www.merkur-privatbank.de,DE0008148206
813516.ETR,NDAQ,ETR,ok_isin,"Nasdaq, Inc.","Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,New York,USD,EQUITY,52510334976,9630,https://www.nasdaq.com,US6311031081
812861.ETR,KGF.L,ETR,ok_isin,KINGFISHER PLC ORD 15 5/7P,Kingfisher plc,Consumer Cyclical,Home Improvement Retail,United Kingdom,London,GBp,EQUITY,5020779008,69720,https://www.kingfisher.com,GB0033195214
830350.ETR,TEG.DE,ETR,ok_isin,TAG Immobilien AG             I,TAG Immobilien AG,Real Estate,Real Estate - Diversified,Germany,Hamburg,EUR,EQUITY,2576812288,1907,https://www.tag-ag.com,DE0008303504
840221.ETR,HNR1.DE,ETR,ok_isin,HANNOVER RUECK SE NA O.N.,Hannover Rück SE,Financial Services,Insurance - Reinsurance,Germany,Hanover,EUR,EQUITY,31114061824,3732,https://www.hannover-re.com,DE0008402215
843002.ETR,MUV2.DE,ETR,ok_isin,MUENCHENER RUECKVERS.-GES. AG N,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,Financial Services,Insurance - Reinsurance,Germany,Munich,EUR,EQUITY,67205586944,44369,https://www.munichre.com,DE0008430026
843596.ETR,NBG6.DE,ETR,ok_isin,NUERNBERGER BET.AG VNA,NÜRNBERGER Beteiligungs-AG,Financial Services,Insurance - Diversified,Germany,Nuremberg,EUR,EQUITY,1381760640,3700,https://www.nuernberger.com,DE0008435967
850103.ETR,ABT,ETR,ok_isin,Abbott Laboratories,Abbott Laboratories,Healthcare,Medical Devices,United States,Abbott Park,USD,EQUITY,182002057216,122000,https://www.abbott.com,US0028241000
